title,location,job_id,level,job_url,keyword,description
Technical Architect Power Platform CE,"NL, VEENENDAAL",N/A,N/A,https://www.hso.com/careers/vacancies/technical-architect-power-platform-ce/,Microsoft Dynamics,"Als Technical Architect ben je eindverantwoordelijk voor de technische architectuur op de korte en lange termijn in projecten en salestrajecten. Je beschrijft en ontwikkelt de technische architectuur inclusief bijkomende integraties. Naast het ontwerpen van migratiescenario’s, onderhoud je contact met de technische en inhoudelijke stakeholders bij de klant en HSO. Join the journey Wat ga je doen? Jij zet technische best practices op voor klanten en (interne) collega's. Als Technical Architect ben je de motivator voor de technische collega's van het klantteam. Als digital leader naar de klant ben je in staat om breder te kijken dan de oplossing die wij leveren en zie je deze in het totale end-to-end klantproces. Als Technical Architect ben je verantwoordelijk voor het technische deel van de oplossing. Daarnaast: Ben je betrokken in de designfase en bepaal je welke technologieën kunnen worden gebruikt in welke scenario's; Draag je bij aan de technische best practices van HSO en draag je deze ook uit naar de klant en het team; Fungeer je fungeer als technische vraagbaak voor de technische en functionele consultants; Houd je je bezig met integraties met andere (third-party) applicaties, denk je mee over integration patterns; Zorg je ervoor dat alles in source control terecht komt en dat er automatisch uitgerold wordt d,m,v, Azure DevOps pipelines; Samen met de Product Owner stel je een roadmap op voor technische verbeteringen. Wat vertellen onze huidige technische architecten over deze rol? “Het werk als technische architect is heel erg uitdagend en gevarieerd. Je werkt samen met hele leuke collega’s op projecten. Op het project ben je verantwoordelijk voor de algehele kwaliteit en samenhang van het IT-landschap. Primair binnen de kaders van het project. Echter doordat je implementatie altijd samenhangt met andere systemen ben je ook veel bezig met het landschap buiten het Microsoft project. Je bepaalt samen met de klant waar je naartoe gaat over de jaren heen en ziet jouw plannen dan werkelijkheid worden. Als je het leuk vindt is er ook altijd ruimte om op de inhoud in te gaan. Als je dat doet ben je vooral bezig met de complexe onderdelen van het project en dat is erg leuk en uitdagend. Naast de projecten houd je je bezig met de best practices van HSO. Je krijgt daardoor altijd de nieuwe ontwikkelingen mee en krijgt de kans om daar wat mee te doen.”"
(Senior) Consultant Customer Engagement D365,"NL, VEENENDAAL",N/A,N/A,https://www.hso.com/careers/vacancies/senior-consultant-customer-engagement-d365/,Microsoft Dynamics,"Ben jij als Senior Consultant D365 CE klaar om jouw carrière naar het volgende niveau te tillen bij HSO, één van de grootste Microsoft Gold Partners ter wereld? Sluit je aan bij ons CE team en maak het verschil! Join the journey Wat ga je doen? Als D365 CE Senior Consultant werk je aan uitdagende projecten voor nationale en internationale klanten in diverse sectoren. Je speelt een cruciale rol in het adviseren, ontwerpen en implementeren van Dynamics 365 CE oplossingen die klanten helpen hun bedrijfsprocessen te optimaliseren en klantrelaties te verbeteren. Je werkt nauw samen met interne teams, projectmanager en stakeholders bij de klant om oplossingen te leveren die voldoen aan de specifieke zakelijke behoeften van elke klant. Jouw verantwoordelijkheden: Adviesrol: in nauwe samenwerking met de klant analyseer je bedrijfsprocessen en adviseer je over de beste Dynamics 365 CE oplossingen om klantdoelen te bereiken. Implementatie: je geeft leiding aan, en bent functioneel eindverantwoordelijk voor, de implementatie van Dynamics 365 CE inclusief configuratie, aanpassing en integratie met andere systemen. Projectmanagement: je werkt samen met projectmanagers om de scope, planning en kwaliteit van projecten te bewaken. Klantcontact: jij fungeert als sparringpartner voor klanten. Je begrijpt de klantbehoeftes en vertaalt deze naar oplossingen. Je bent op de hoogte van de laatste AI ontwikkelingen en AI functies binnen D365 en zet deze in om klanten te helpen slimmer te werken, betere inzichten te krijgen en klantrelaties op een meer gepersonaliseerde manier te beheren. Teamontwikkeling: jij coacht Junior en Medior Consultants binnen het Dynamics-team en bevordert kennisdeling. Je zet je in op een professionele samenwerking met je collega’s. Op de hoogte blijven: jij volgt actief de technologische trends en innovaties binnen het Microsoft ecosysteem en vertaalt deze naar verbeteringen voor onze klanten. Over het team Jij komt in een toegewijd team van bijna 100 CE professionals die elkaar waarderen en ondersteunen. HSO is Microsoft Gold Partner en behoort tot de top 2 van de wereld op het gebied van Dynamics 365 implementaties. De serviceline biedt op maat gemaakte oplossingen die organisaties transformeren en helpen hun digitale ambities waar te maken. Als pionier in de industie, met een focus op innovatie, klantgerichtheid en duurzame groei, is het de ideale plek voor CE professionals die hun carrière willen versnellen. Om jouw kennis te verbreden zijn er maandelijks team meetings, expertsessies en is er alle ruimte voor het volgen van trainingen, conferenties en workshops."
D365 Manufacturing Consultant,"REMOTE, GB",N/A,N/A,https://www.hso.com/careers/vacancies/d365-manufacturing-consultant/,Microsoft Dynamics,"HSO Success and Ambition HSO are a leading member of the Microsoft Dynamics Inner Circle, founded in 1987, and specialize in sectors such as Retail, Manufacturing, Professional Services, Financial Services and Local Government. We’ve won several prestigious awards over the last few years including being voted in the UK’s top 10 Best Large companies to work for the last 3 years running. This year we are also proud to have been named the D365 Finance Microsoft Partner of the Year Award and Finalist for D365 Sales & Marketing.  HSO is the place to work for those in the Microsoft Dynamics channel. People join and stay because we care; about adding value to our customers, about delivering what we say we will, striving to improve ourselves, being inclusive and having fun.  The core values that enable us to work so well together also mean our customers want to work with us. We choose to be different to other Microsoft Partners. Caring about our people, customers and quality of work differentiates us. We always support our people and customers to achieve shared, agreed goals.    Reason for vacancy  Due to the continued growth of the business, there is a need to increase the team to ensure that our customers received the best attention we can give them    Job Purpose:   To deliver application consultancy, implementation services, presales, training and support to customers, prospective customers and operational processes as required.  Key Responsibilities Deliver and implement the SCM & Manufacturing modules of Dynamics 365  Deliver high quality business and software application services to clients  The creation of high quality and sustainable client solutions  Deliver all consultancy according to our Project Methodology, ensuring that all software applications are implemented successfully according to the project plan  Meet customer expectations of business knowledge, skills and behaviour  Identify business/project risk and mitigate or communicate as necessary  Communicate progress updates to relevant parties both formally and informally  Achieve above-minimum levels of chargeable utilisation and charge-out rates  Participate in pre-sales activities as requested  To carry out additional duties as may occur from time to time as instructed and agreed by Consultant Director  In all activities, ensure timely completion of internal process and requirements as per the Company Handbook and operate in such a manner as to conform to the Company’s Quality System.  Represent HSO in a professional and positive manner at all times  Adhere to health and safety policy, and other requirements relating to care of equipment  Ensure that all Microsoft Certifications and Accreditations required to fulfil this role within HSO are met as determined by you and the Consultant Director"
D365 Support Consultant,"GB, MANCHESTER",N/A,N/A,https://www.hso.com/careers/vacancies/d365-support-consultant-1/,Microsoft Dynamics,"About HSO  HSO Success and Ambition  HSO are a leading member of the Microsoft Dynamics Inner Circle, founded in 1987, and specialize in sectors such as Retail, Manufacturing, Professional Services, Financial Services and Local Government. We’ve won several prestigious awards over the last few years including being voted in the UK’s top 10 Best Large companies to work for the last 3 years running. This year we are also proud to have been named the D365 Finance Microsoft Partner of the Year Award and Finalist for D365 Sales & Marketing.  HSO is the place to work for those in the Microsoft Dynamics channel. People join and stay because we care; about adding value to our customers, about delivering what we say we will, striving to improve ourselves, being inclusive and having fun.  The core values that enable us to work so well together also mean our customers want to work with us. We choose to be different to other Microsoft Partners. Caring about our people, customers and quality of work differentiates us. We always support our people and customers to achieve shared, agreed goals.  PURPOSE OF THE ROLE You will play a vital role in D365 F&O or CE Support, taking responsibility for providing prompt and professional 2nd Level Support to the HSO Customer base according to SLA and Customer Contractual requirements.   REPORTING LINE As part of the Support Team, you will report to a Support Team Lead.   JOB FUNCTION Ensure all support tickets are effectively managed with minimum disruption to the client. Support issues are responded to and resolved/plan established within agreed timescales.  Provide regular feedback to customers regarding the progress of support ticket status. Test own allocated developments/fixes before delivering to customers. ·       Take responsibility for the successful Support Delivery to a number of your owned ‘key accounts’. ·       Build great relationships and become a Trusted Advisor to your owned customers. Work as part of a the wider Managed Services team. Participate and engage in cross team knowledge transfer to ensure best use of staff resources and inter-departmental growth and development across various Industry teams and Service Lines. Contribute to HSO's knowledge base by documenting and participating in internal training and knowledge-sharing programs."
Strategic Consultant Azure Integration,"NL, ROTTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/strategic-consultant-azure-integration-1/,Microsoft Dynamics,"Beschik jij over vaardigheden om meerdere complexen tegelijkertijd te overzien, durf jij kritisch te zijn op processen en wil jij klanten helpen groeien door middel van succesvolle digitale innovatie en integratie modernisatie? Dan komen wij graag in contact met jou!  Join the Journey Wat ga je doen? Je inspireert en adviseert onze klanten over de mogelijkheden voor de inzet van Azure & Integratie in bedrijfskritische en innovatieve projecten. Hierbij formuleer je een strategisch advies over de oplossing, de business value en de roadmap. Het gebruik van de modernste Microsoft technologieën zoals Azure Integration Services, Data & AI, maar ook Infra & Security staan daarbij centraal. Jij bent de onmisbare brug tussen de strategische doelstellingen van onze klant en de toegevoegde waarde van de digitale innovatie en integratie modernisatie met behulp van Microsoft Azure.  Je bent bij onze klanten verantwoordelijk voor de analyse en vertaling van business vraagstukken binnen het vakgebied en de begeleiding van Azure & Integratie trajecten bij klanten, zowel in de opstart- als realisatiefase. Je gaat je bezighouden met het uitdenken, opzetten en implementeren van oplossingen op basis van duidelijk bepaalde deliverables, strategische doelstellingen en afspraken met de klant. Daarnaast concentreer jij je op het leveren van een actieve bijdrage op het gebied van propositieontwikkeling en positionering van HSO in de markt als dé integratiespecialist op het gebied van Microsoft Azure.  Azure & Integratie team  Het team bestaat uit ervaren Architecten, Cloud Developers, Integration Specialisten en andere Strategische Consultants. Kortom, een divers team met genoeg mogelijkheden om te groeien en genoeg collega's die altijd voor je klaar staan. Om je kennis te verbreden zijn er maandelijkse team meetings, expert sessies en is er alle ruimte voor het volgen van trainingen, conferenties en workshops.  Wij werken bij onze klanten veel samen in multidisciplinaire teams. Dat zijn teams waarin we verschillende expertises vanuit HSO combineren voor onze klanten. Denk hierbij bijvoorbeeld aan Change Management, Data & AI en Infra & Security. Dit geeft jou de mogelijkheid om veel te leren van je collega’s en om jouw kennis met hen te delen.  Naast complexe, uitdagende opdrachten zijn er uiteraard genoeg momenten voor leuke activiteiten met je collega’s. Borrels, events en kennissessies worden regelmatig georganiseerd, want naast werk moeten we natuurlijk niet vergeten te genieten! Daarnaast krijg je van ons alle ruimte tot ontwikkeling."
Finance Transformation Manager,"REMOTE, GB",N/A,N/A,https://www.hso.com/careers/vacancies/finance-transformation-manager-2/,Microsoft Dynamics,"About HSO HSO is a business transformation partner with deep industry expertise and global reach. HSO leverages the full power of the Microsoft Cloud to transform the way in which people work and engage customers, ultimately accelerating the impact of cloud transformation and improving overall business performance. By leveraging the power of Dynamics 365, Generative AI, Data, AI, Copilot capabilities and the full Microsoft Cloud; HSO helps companies innovate faster by modernising business operations, adopting data-driven intelligent automation, delivering real-time insights and connecting the enterprise. Founded in 1987, HSO has more than 2,500 professionals throughout Europe, North America, and Asia and is one of the world’s top business solution and implementation partners and a member of Microsoft’s elite Inner Circle, representing the top 1 percent of partners worldwide. HSO specialises in industry sectors such as Retail, Manufacturing, Professional Services, Financial Services and Public Sector. As an award-winning partner, HSO has been recognized as the global winner of the 2023 Partner of the Year Award for D365 Finance and as a Finalist for D365 Sales and Marketing. In addition to Best Tech Company 2021 to Work For and the 6th Best Large Company to Work For in 2022. At HSO we take pride in being large enough to serve, but small enough to care. We are uniquely positioned to empower you to transform your career without compromising your life and we take pride in investing as much in our people as we do in our clients. At HSO we transform the way in which people work and how businesses operate to get results for our clients. This takes exceptional cutting-edge technology, knowledge, talent, determination and entrepreneurial spirit. Our culture and values support entrepreneurial mindsets and attitudes where your voice will always be heard. Job Purpose We are seeking a highly skilled and experienced finance qualified, transformation leader to join our HSO family. As a Finance Transformation Manager, you will build relationships with customers which inspire and guide customers on their finance transformation journey from envisaging to creating overall strategy, overseeing the design and delivery of overall finance transformation and following it through with regular engagements to continue to support them throughout their cloud adoption. Our Finance Transformation Manager will work in 3 major phases across customer engagements: 1. Inspire and Engage Provide inspiring sessions on how HSO can support the finance transformation within customer organisations. Demonstrate how this can be achieved with process and technology content and understanding, linking these changes to the customer business and IT strategies, as well as justifying it with finance specific measures. Underpinning engagements with credibility that positions HSO as a trusted advisor to the CFO. 2. Strategy Definition and Architectural Design Taking direction from the customer and with deep understanding of their constraints, you will support engagements to transform finance functions, and as part of wider Enterprise Architecture phases. This process will create board ready packs for projects and approaches which we can sell and are based on sound principles enabling a successful delivery. Through your expertise and approach you will become a trusted advisor to the customer and provide ongoing advice and detail to support business transformation and technology implementation. 3. Governance and Account Development Once projects are in flight you will support the technology implementation with finance focussed transformation services, looking at how to effectively redesign processes, reporting and structures within their organisations."
Technisch Consultant Azure Integration Services,"NL, ROTTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/technisch-consultant-azure-integration-services/,Microsoft Dynamics,"Join the journey Als Technisch Consultant Azure Integration Services ben je binnen Managed Services verantwoordelijk voor het beheren, onderhouden en optimaliseren van Integratie oplossingen op het Microsoft Azure Platform. Je werkt nauw samen met klanten, projectteams, service delivery managers en andere belanghebbenden om ervoor te zorgen dat alle geïntegreerde systemen naadloos samenwerken en voldoen aan de bedrijfsbehoeften. Je komt terecht in een hecht team met veel ervaring op het gebied van Azure Integration Services en Data & AI. Je richt je op:   Beheren, onderhouden, monitoren en verbereren van integratie oplossingen voor klanten op het Azure Platform. Monitoren van de prestaties en beschikbaarheid van integratie oplossingen en het oplossen van eventuele problemen. Samenwerken met projectteams om nieuwe integratieoplossingen te implementeren en over te dragen binnen Managed Services. Up-to-date blijven met de nieuwste ontwikkelingen en updates binnen het Azure-platform.   Over Managed Services Binnen HSO’s  Managed Services  helpen we onze klanten het maximale uit hun Microsoft Dynamics applicatielandschap, hun Azure Cloud Platfom en Data & AI-diensten te halen. We beheren alle Microsoft-applicaties, Azure Infra & Security, de Modern Workplace en Azure Integratie Services."
Business Consultant,"NL, VEENENDAAL",N/A,N/A,https://www.hso.com/careers/vacancies/business-consultant/,Microsoft Dynamics,"Introductie rol Als Business Consultant bij HSO speel je een cruciale rol in het bieden van strategische begeleiding en implementatieondersteuning aan onze klanten. Je werkt nauw samen met klanten om hun bedrijfsprocessen te analyseren, verbetermogelijkheden te identificeren en oplossingen aan te bevelen die hen helpen hun doelen te bereiken. Je focus ligt op het leveren van toegevoegde waarde door het optimaliseren van bedrijfsprocessen en het benutten van Dynamics 365-oplossingen voor een succesvolle bedrijfstransformatie. Je bent de verbinding tussen strategie, manier van werken en implementatie."
Senior Projektleiter D365 F&SCM,"CH, WINTERTHUR",N/A,N/A,https://www.hso.com/careers/vacancies/senior-projektleiter-d365-fscm-1/,Microsoft Dynamics,"Wir suchen eine erfahrene und lösungsorientierte Persönlichkeit als Senior Projektleiter zur Leitung anspruchsvoller Projekte im Bereich Digitalisierung und Transformation. In dieser Rolle übernimmst du die volle Verantwortung für die erfolgreiche Planung, Umsetzung und Steuerung von Projekten in enger Zusammenarbeit mit Kunden und interdisziplinären Teams. Du führst Projekte zum Erfolg, indem du deine Expertise in Projektmanagement, dein ausgeprägtes Kommunikationsgeschick und deine strategische Weitsicht einbringst.     Senior Projektleiter D365 F&SCM       Deine neue Herausforderung  Gesamtverantwortung für die Planung, Steuerung und Umsetzung von Projekten mit Microsoft Dynamics 365 Finance & Supply Chain Management (D365 F&SCM)  Leitung von Projektteams und Sicherstellung der Erreichung von Projektzielen hinsichtlich Zeit, Budget und Qualität  Enge Zusammenarbeit mit unseren Kunden zur Anforderungsanalyse und Lösungsfindung  Erstellung und Pflege von Projektplänen, Statusberichten und Projektdokumentationen  Durchführung von Risikoanalyen und Entwicklung von Massnahmen zur Risikominimierung  Förderung der kontinuierlichen Verbesserung von Prozessen und Methoden im Projektmanagement"
HSO GS -D365 Finance Functional Managed Services : 8+ Years,"REMOTE, IN",N/A,N/A,https://www.hso.com/careers/vacancies/hso-gs-d365-finance-functional-managed-services-8plus-years/,Microsoft Dynamics,"Position: Microsoft Dynamics 365 Finance and Operations Managed Services Consultant Location: India (Remote) Type: Full-time Department: Managed Service Overview We are seeking a highly skilled Microsoft Dynamics 365 Finance and Operations Managed Services Managing Consultant to join our team. The ideal candidate will have extensive experience in implementing, managing, and optimizing Microsoft Dynamics 365 Finance and Operations solutions. This role involves working closely with clients to enhance their business processes, provide expert guidance, and ensure the smooth operation of their ERP systems.   Key Responsibilities: Managed Services Support: Provide ongoing support, maintenance, and optimization of D365 FO systems within a managed services agreement.  Upgrades & Maintenance: Oversee regular system upgrades and maintenance to ensure optimal performance and compliance with the latest features. Analysis & Reporting: Utilize Dynamics 365 reporting tools to generate insights and analytics, helping clients make informed business decisions. Experience with Power BI and Power Platform a plus. Implementation & Configuration: Should have implementation experience in Finance and Project accounting module Business Process Analysis: Analyze client business processes to identify needs and map them to D365 FO functionalities, ensuring alignment and efficient workflows.  Functional Design & Documentation: Develop functional design documents, business requirement documents, and other necessary documentation to guide support team Testing & Quality Assurance: Conduct thorough testing of implemented solutions to ensure functionality, data integrity, and user acceptance.  Training & Support: Provide training to client users on D365 FO functionalities and support them with troubleshooting and ongoing issues.  Collaboration: Work with internal teams (technical, other functional consultants, project managers) and client stakeholders to ensure successful project outcomes.  Problem Solving: Troubleshoot issues, identify root causes, and propose effective solutions to address problems within the system.  Skills & Qualifications: Strong Knowledge of D365 FO: Deep understanding of D365 FO modules, particularly Finance and project accounting module including core functionalities Business Acumen: Ability to understand client business processes, challenges, and requirements to design effective solutions.  Consulting & Communication Skills: Excellent communication, interpersonal, and presentation skills to effectively interact with clients, internal teams, and end-users.  Problem-Solving Skills: Ability to troubleshoot issues, identify root causes, and implement effective solutions.  Project Management Skills: Good to have project management skills"
Tech Sourcer,"NL, ROTTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/tech-sourcer/,Microsoft Dynamics,"Ben jij een gedreven Tech Sourcer met een passie voor Data & AI en Cloud? Wil je werken in een dynamische omgeving waar jij verantwoordelijk bent voor het vinden, benaderen en enthousiasmeren van toptalent voor rollen zoals Data & AI Engineers, Machine Learning Engineers en Cloud Specialisten? Wij zoeken een enthousiaste en ervaren Tech Sourcer die ons team komt versterken. Je werkt nauw samen met hiring managers en recruiters om de juiste professionals te vinden en draagt bij aan het bouwen van high-performing tech teams die écht impact maken bij onze klanten. Jouw rol Als Tech Sourcer ben jij de sleutel tot het vinden en aantrekken van het juiste tech talent. Je weet waar de beste professionals zich bevinden en hoe je ze op een authentieke en overtuigende manier benadert. Je bouwt niet alleen een talent pipeline op, maar creëert ook échte connecties met kandidaten. Je verdiept je in hun ambities en weet deze te koppelen aan de kansen binnen HSO. Jij zorgt voor een sterke eerste indruk en een soepele overgang richting onze recruitment- en hiring teams. Met jouw scherpe oog voor kwaliteit én cultuurfit weet jij exact wie bij HSO past. Zelfs in competitieve nichemarkten zoals Data & AI of Cloud weet jij tech professionals te vinden én te enthousiasmeren — ook als anderen denken dat het onmogelijk is. Wat ga je doen? JJij bent dé expert in het vinden van tech talent: van het scherpstellen van de behoefte met hiring managers tot het sourcen van de juiste kandidaten en het begeleiden van hun eerste stappen in ons proces; Je zorgt voor een soepele samenwerking met hiring managers en vertaalt hun wensen naar een gerichte sourcingstrategie; Je bouwt sterke talent pipelines op, weet latent werkzoekenden te identificeren en aan je te binden — de markt heeft geen geheimen voor jou; Samen met arbeidsmarktcommunicatie zorg je voor de juiste zichtbaarheid op de juiste plekken — of het nu via social media, communities of nichekanalen is; Je bent aanwezig op relevante beurzen, meetups en events en weet hier langdurige connecties op te bouwen; Je houdt de groeistrategie van HSO scherp in het vizier en adviseert hiring managers proactief over wervingsdoelstellingen, de arbeidsmarkt en trends binnen tech sourcing. Over het team Je komt in een recruitment team terecht dat bestaat uit 5 recruiters verdeeld over de locaties Veenendaal en Rotterdam en werkt daarnaast nauw samen met de HR-collega’s, Employer Branding specialisten en natuurlijk hiring managers."
Pre-Sales Consultant,"NL, VEENENDAAL",N/A,N/A,https://www.hso.com/careers/vacancies/pre-sales-consultant/,Microsoft Dynamics,"Introductie rol Als Pre-Sales Consultant bij HSO speel je een cruciale rol in het ondersteunen van het verkoopproces door klanten te voorzien van deskundig advies, technische expertise en oplossingen. Je werkt nauw samen met ons ervaren salesteam en bent verantwoordelijk voor het identificeren, ontwerpen en presenteren van oplossingen die perfect aansluiten bij de behoeften van onze klanten. Je maakt deel uit van een dynamisch en innovatief team dat zich inzet voor het succes van onze klanten. Wat ga je doen? Het analyseren van klantbehoeften en het vertalen van deze behoeften naar Microsoft Dynamics oplossingen; Samenwerken met sales teams om offertes en voorstellen te ontwikkelen die voldoen aan de behoeften van de klant; Presenteren van technische oplossingen aan klanten, waarbij de voordelen en waarde ervan worden benadrukt; Ondersteunen van klanten bij het evalueren van productdemo's en proof-of-concepts; Adviseren van klanten over Microsoft Dynamics integraties, migraties en implementatiestrategieën; Samenwerken met interne teams om klantfeedback te verzamelen en te vertalen naar verbeteringen van producten en diensten. Over Unified Operations en het team Als Pre-Sales Consultant onderdeel van de Service Line Unified Operations, een geoliede projectservices organisatie met een uitstekende reputatie op het gebied van ERP. Samen met de andere Servicelines binnen HSO kunnen we de complete Microsoft Stack aanbieden (Modern Workplace, Analytics, CE, Azure Integrations, e.d.). Het totale team van onze Service Line bestaat momenteel uit ruim 100 professionals en werkt nauw samen met klanten om op maat gemaakte oplossingen te leveren die voldoen aan hun specifieke behoeften en ambities."
HSO - GS - D365 F&O Managed Services Senior/Lead 8-10 Years - Remote,"REMOTE, IN",N/A,N/A,https://www.hso.com/careers/vacancies/hso-gs-d365-fo-managed-services-seniorlead-8-10-years-remote/,Microsoft Dynamics,"Overview We are seeking a highly skilled Microsoft Dynamics 365 Finance and Operations Managed Services Managing Consultant to join our team. The ideal candidate will have extensive experience in implementing, managing, and optimizing Microsoft Dynamics 365 Finance and Operations solutions. This role involves working closely with clients to enhance their business processes, provide expert guidance, and ensure the smooth operation of their ERP systems"
IT-Support Engineer (junior),"NL, ROTTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/it-support-engineer-junior/,Microsoft Dynamics,"Dit is een fulltime hybride functie voor een Junior Internal IT Support Engineer bij HSO.De functie is gevestigd in Rotterdam of Veenendaal, met flexibiliteit om deels vanuit huis te werken. Als Junior IT Support Engineer ben je dagelijks het eerste aanspreekpunt voor technische ondersteuning, systeembeheer, troubleshooting en helpdeskondersteuning. Wat ga je doen? Fungeren als eerste aanspreekpunt voor interne gebruikers (collega’s) en technische ondersteuning bieden via telefoon, e-mail en ticketingsystemen; Oplossen van hardware- en softwareproblemen; Ondersteunen bij onboarding- en offboardingprocessen, zoals het klaarmaken van laptops, accounts en toegangsrechten; IT-assets monitoren en beheren en een nauwkeurige inventaris bijhouden; Dagelijks afstemmen met je directe collega’s en wekelijks met het bredere NL-IT-team; Meewerken aan uitdagende lokale en wereldwijde IT-veranderingen en projecten (zoals tenant-migraties, kantoorrenovaties en cybersecurity-initiatieven). Over het team Naast je rol binnen het lokale IT-team van HSO Nederland, maak je ook deel uit van het wereldwijde IT-team van HSO: Group IT. Samen zorgen we voor de continuïteit van onze IT-infrastructuur en de ondersteuning van eindgebruikers. Binnen dit team van ervaren experts in diverse disciplines kun je rekenen op uitstekende begeleiding en volop ontwikkelmogelijkheden."
HSO International - Azure Integration Services Architect,"NL, AMSTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/hso-international-azure-integration-architect-d365/,Microsoft Dynamics,"Position  Azure (Integration) Architect  Department  The Cloud team at HSO International, the global partner for multinational companies is looking for a seasoned Azure Integration Architect who is looking to take the next step at a Global scale  Location  Europe, Amsterdam, and or remote   Requirements  To apply for this role, you must currently be living in the EU region and hold full working rights for the EU.  Work across the globe  Take the next step!  Are you looking for a job where you develop yourself quickly and immediately receive a lot of responsibility? Are you a seasoned Azure (Integration) Architect? Then we are looking for you.   The business  Founded in 1989, HSO specializes in implementing, integrating, optimizing and maintaining enterprise solutions based on Microsoft Dynamics 365, Microsoft Dynamics AX, Microsoft Dynamics CRM and Microsoft Office 365 with a focus on multinational enterprises in industries such as Distribution, Retail, Manufacturing and Services (Construction, O&G, Professional Services, Field Service, Equipment Rental).  Leading Microsoft Partner  HSO belongs to the elite Microsoft Dynamics Inner Circle, restricted to the top 1% of all Microsoft partners worldwide, and has delivered successful implementations in almost every country in the world. Today the business employs c. 1.220 professionals and maintains a worldwide presence with locations in Europe, North America, and Asia.  What does that mean for you?  We don’t just want you to join HSO International, we want you to stay! We don’t want you to have a job with us; we want you to have a career with us.  We are ambitious to continue to be a world-class global implementation company. Our people are ambitious for the company and they are ambitious for themselves. We’ll hire you not just because of where you’ve been and what you’ve done, but of where you can go and what you can do in the future.  Responsibilities Designing and delivering Azure API and associated data platform solutions  Designing and integrating Azure platforms in a manner that allows the management and provision of data in a secure and reliable manner  Documentation of solutions (e.g. data models, configurations, and setup)  Research emerging technologies and trends to ensure the best possible outcomes are achieved  Evaluate architectural integration options in terms of cost, benefits, risk, and systems fit to provide recommendations  Communicate the integration strategy with key stakeholders to gain input, buy-in, and influence decision-making  Work with other functional leads to understand the constraints, assumptions, issues and imperatives relating to their domain and determine how to address these over time  Own and actively manage the integration platform roadmaps and associated designs  Produce project integration architecture deliverables and review lower-level design documentation"
Senior Accountant,"REMOTE, US",N/A,N/A,https://www.hso.com/careers/vacancies/senior-accountant-1/,Microsoft Dynamics,"Reporting to the Corporate Controller, the Senior Accountant will establish strong working relationships with customers and internal partners to achieve organizational and departmental goals. We are looking for a detail-oriented person with superb organizational skills and a high bar for delivering excellent results. Our ideal candidate is someone who can thrive in a fast-paced, collaborative environment and who embodies the HSO Shared Values. As a Senior Accountant at HSO, you will: Reconcile intercompany activity across offices on a monthly basis to ensure unbilled receivables and COGS balances align with the offsetting offices records Employee expense processing for semi-monthly payroll including review of support, creating journal entry and communication to Payroll manager for reimbursement Update assigned account reconciliations for all entities on a monthly and or quarterly basis Ensure all monthly and quarterly journal entries are posted and updated within account recs, follow up on variances/unknown activities Review Intercompany costs to ensure approved Interco rates are being used Prepare invoicing of monthly chargebacks for related entities Ensure invoicing ties to postings to intercompany account and reconcile any variances Help with timely resolution of queries and escalations from the team, Corporate Controller, CFO, and internal and external clients Process monthly billings for all fixed price and managed services contracts. Ensure accuracy fixed price contracts monthly revenue recognition Ensure contracts that extend over future service period are booked to deferred revenue accounts and work with financial accountant to ensure terms are communicated for proper revenue recognition"
Azure Engineer,"NL, ROTTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/azure-engineer/,Microsoft Dynamics,"Stap in de wereld van cutting-edge cloudtechnologieën en maak een verschil!   Join the journey! Wat ga je doen?   Als Azure Engineer bij HSO krijg je de kans om te werken met de nieuwste cloud technologieën en innovatieve oplossingen. Je speelt een cruciale rol in het bouwen en verbeteren van Azure omgevingen voor onze klanten. Je ontwerpt, ontwikkelt en implementeert landing zones in Azure. Dat doe je uiteraard met Bicep en soms ook Terraform.     Je verantwoordelijkheden omvatten:  Ontwerpen, bouwen en implementeren van infrastructuur oplossingen met Microsoft Azure  Het implementeren van Integratie, Data en Dynamics landing zones met IaC  Het implementeren van Azure netwerk- en beveiligingsresources  Samenwerken met ontwikkelaars, architecten en andere teamleden om Azure diensten te optimaliseren  Diagnostiseren en oplossen van technische problemen met betrekking tot Azure infrastructuur  Bijhouden van nieuwe Azure diensten en andere relevante cloud technologieën  Over het Team Het infrastructuur team is onderdeel van de unit Infrastructuur, Security & Modern Work (ISM) en bestaat uit gedreven en ervaren infrastructuur consultants en architecten. Het infrastructuur team bouwt platform en workload landing zones in Azure voor onze klanten. Vaak doen we dat in multidisciplinaire teams, samen met onze integratie, data, CRM en ERP collega’s. Daarnaast helpen we klanten met het verbeteren van bestaande landing zones en het migreren van workloads naar Azure."
